,application_id,candidate_titles,cos_sim_score,filtered_candidate_briefs,percentiles,candidate_country,id,status,application_stage,job_id
2227,1022756,"['Full Stack Developer', 'Language Assistant', 'Software Engineer', 'Software Engineer', 'Software Engineer', 'Software Engineer', 'Senior Software Engineer']",0.337917298078537,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Head of Examinations'}",REJECT_50_TO_70,KE,1022756,ACTIVE,SCREENING,1000183.0
2228,1022759,"['Officer - Purchase', 'Assistant Manager - Sourcing', 'Lead-Projects, Supplier Relationship Management', 'Business Consultant - Sourcing COE', 'Senior Consultant', 'Delivery Lead', 'Global Program Manager - Procurement COE', 'Regional Procurement Head', 'Head Asia - Vendor & Project Management', 'Principal Consultant']",0.185195297002792,"{'data': {'extra': None, 'state': 'Lagos', 'country': 'NG'}, 'most_recent_title': 'Intern'}",REJECT_BOTTOM_20,NG,1022759,ACTIVE,CONTACTED,1000191.0
2229,1022757,"['Supply Chain Professional', 'ERP Consultant', 'Logistics Manager- Planning & Inventory Control', 'JDE ERP systems in Distribution', 'Project Lead', 'Consultant- Oracle ERP JD Edwards', 'Functional Consultant- JDEdwards', 'Senior Functional Manager-ERP -Oracle JD Edwards', '(Board)Director Of Operations']",0.437300562858581,"{'data': {'extra': None, 'state': 'Western Area', 'country': 'SL'}, 'most_recent_title': 'Accounts Payable Intern'}",REJECT_20_TO_50,SL,1022757,ACTIVE,SCREENING,1000193.0
2230,1022763,"['Founder - Yuva Abhyuday', 'Operations Manager', 'Head Of Operations', 'Co-Founder', 'Head of Supply Chain Operations', 'Head of Supply Chain Management']",0.417494535446167,"{'data': {'extra': None, 'state': None, 'country': 'GB'}, 'most_recent_title': 'Member'}",REJECT_20_TO_50,GB,1022763,ACTIVE,CONTACTED,1000193.0
2231,1022765,['Deputy Manager Procurement'],0.681770861148834,"{'data': {'extra': None, 'state': 'Eastern Cape', 'country': 'ZA'}, 'most_recent_title': 'Aupair'}",ACCEPT_70_TO_100,ZA,1022765,ACTIVE,CONTACTED,1000193.0
2232,1022767,"['Marketing Support Customer Service', 'Officer Logisitcs', 'Executive Logistics Supply Chain', 'Assistant Logistics Manager', 'Manager Supply Chain Logistics', 'Senior Manager Supply Chain Logistics', 'Manager Supply Chain (Manufacturing & Logistics)', 'Head Of Supply Chain Management']",0.270623683929443,"{'data': {'extra': None, 'state': None, 'country': 'MZ'}, 'most_recent_title': 'accountant'}",REJECT_BOTTOM_20,MZ,1022767,ACTIVE,CONTACTED,1000193.0
2233,1022768,"['purchase officer', 'bde', 'territory manager', 'sales manager', 'nutrition advisor', 'purchase executive']",0.348723351955413,"{'data': {'extra': None, 'state': 'Delhi', 'country': 'IN'}, 'most_recent_title': 'Senior Executive HR Analytics'}",REJECT_20_TO_50,IN,1022768,ACTIVE,CONTACTED,1000193.0
2234,1022775,"['Order admin Analyst', 'Operations Manager', 'Credit Collections Analyst II', 'Finance Collection Manager', 'Global Procurement Manager']",0.422091782093048,"{'data': {'extra': None, 'state': None, 'country': 'US'}, 'most_recent_title': 'Accountant'}",REJECT_20_TO_50,US,1022775,ACTIVE,CONTACTED,1000193.0
2235,1022766,"['senior executive - supply chain management', 'senior procurement officer, supply chain management april 2009 â may 2011', 'procurement supervisor, supply chain management june 2011 to june 2012', 'associate manager - supply chain management', 'manager - procurement and supply chain management']",0.59329205751419,"{'data': {'extra': None, 'state': 'Nairobi County', 'country': 'KE'}, 'most_recent_title': 'Web Developer'}",ACCEPT_70_TO_100,KE,1022766,ACTIVE,CONTACTED,1000193.0
2236,1022769,['Engineering Store Lead'],0.1984284222126,"{'data': {'extra': None, 'state': None, 'country': 'EG'}, 'most_recent_title': 'Junior Java Developer'}",REJECT_BOTTOM_20,EG,1022769,ACTIVE,SCREENING,1000193.0
2237,1022770,"['Accounts Payable Analyst: Shared Service Center', 'Analyst ,Financial Planning & Analysis']",0.341415971517562,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Actuarial Function'}",ACCEPT_70_TO_100,KE,1022770,CLOSED,SCREENING,1000192.0
2238,1022773,"['Plantation Technologist', 'Quality Assurance and Sourcing Specialist', 'Strategic Sourcing Manager']",0.425445705652236,"{'data': {'extra': None, 'state': 'Embu', 'country': 'ke'}, 'most_recent_title': 'Operations Manager'}",REJECT_20_TO_50,ke,1022773,ACTIVE,CONTACTED,1000193.0
2239,1022774,"['Assistant Manager', 'Assistant Manager- Supply Chain Management', 'Lead Analyst- Supply Chain Management', 'Senior Procurement Specialist', 'Supply Chain Manager']",0.499965369701385,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Internship'}",REJECT_50_TO_70,KE,1022774,ACTIVE,CONTACTED,1000193.0
2240,1022780,"['Administration,HR', 'Payroll Assistant', 'Payroll Administrator']",0.53466111421585,"{'data': {'extra': None, 'state': None, 'country': 'IN'}, 'most_recent_title': 'Articled Assistant'}",ACCEPT_70_TO_100,IN,1022780,ACTIVE,CONTACTED,1000191.0
2241,1022781,"['Finance Assistant', 'Finance Officer', 'Financial Analyst', 'Associate Finance Manager', 'Manager, Finance and Administration']",0.5740447044372551,"{'data': {'extra': None, 'state': 'Nairobi County', 'country': 'KE'}, 'most_recent_title': 'Market Researcher'}",ACCEPT_70_TO_100,KE,1022781,ACTIVE,CONTACTED,1000181.0
2242,1022784,"['Process Associate', 'Process Developer', 'Servc Plng/Parts Distribution Analyst', 'Inventory Control Analyst', 'Manager Supply Chain', 'Team Lead Supplier Sourcing']",0.419158458709716,"{'data': {'extra': None, 'state': None, 'country': 'TZ'}, 'most_recent_title': 'consultant'}",REJECT_20_TO_50,TZ,1022784,ACTIVE,SCREENING,1000193.0
2243,1022785,"['Research Assistant', 'Assistant Accountant', 'Accountant-Payables', 'Accountant- Credit Control', 'Head of Credit Control and Billing ']",0.403014421463012,"{'data': {'extra': None, 'state': 'Massachusetts', 'country': 'US'}, 'most_recent_title': 'Teaching Assistant'}",REJECT_20_TO_50,US,1022785,ACTIVE,CONTACTED,1000189.0
2244,1022786,"['Procurement Manager', 'Consultant: Material Planning and Logistics', 'Consultant: Senior Planner Warehouse (Offshore/Onshore)', 'Senior Materials Engineer', 'Senior Manager Procurement ']",0.584893643856048,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'IT Intern'}",ACCEPT_70_TO_100,KE,1022786,ACTIVE,SCREENING,1000193.0
2245,1022777,"['Deputy Manager Purchase', 'Procurement Manager']",0.5750823020935051,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'user interface and user experience designer'}",ACCEPT_70_TO_100,KE,1022777,ACTIVE,CONTACTED,1000193.0
2246,1022778,"['Investments clerk', 'Payable accountant', 'Management Accountant', 'Management and Tax Accountant', 'Finance Manager']",0.462745368480682,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'Customer Service Representative'}",REJECT_20_TO_50,NG,1022778,ACTIVE,CONTACTED,1000181.0
2247,1022779,"['Graduate Trainee', 'Supply Chain Management Engineer', 'Procurement Engineer', 'Team lead', 'Team Lead', 'Team Manager']",0.47878748178482,"{'data': {'extra': None, 'state': None, 'country': 'ke'}, 'most_recent_title': 'C&F OFFICER'}",REJECT_50_TO_70,ke,1022779,ACTIVE,CONTACTED,1000193.0
2248,1022252,"['Finance Manager', 'Financial Controller', 'Member of The Management Board', 'Financial Controller', 'General Manager', 'Finance Manager']",0.375002562999725,"{'data': {'extra': None, 'state': None, 'country': 'ZA'}, 'most_recent_title': 'Accounting Trainee'}",ACCEPT_70_TO_100,ZA,1022252,ACTIVE,SHORTLISTED,1000180.0
2249,1022797,['sales manager'],0.413223981857299,"{'data': {'extra': None, 'state': None, 'country': 'ZW'}, 'most_recent_title': 'Accounting Clerk'}",REJECT_50_TO_70,ZW,1022797,ACTIVE,SCREENING,1000187.0
2250,1022800,"['Field Service Engineer', 'Inspector', 'Business Developer', 'Technical Sales', 'External Sales', 'Sales', 'Sales']",0.290884882211685,"{'data': {'extra': None, 'state': 'Lagos State', 'country': 'NG'}, 'most_recent_title': 'Industrial Trainee'}",REJECT_20_TO_50,NG,1022800,ACTIVE,SCREENING,1000187.0
2251,1022802,"['Senior Management Consultant', 'Board Member | Advisory & Impact Investment', 'Senior Strategy Consultant (now Element Financial Corp)', 'Principal, Strategy & Private Equity', 'Management Consultant (Capital raising & Business dev)', 'Lecturer (Capital Raising & Networking)', 'Lecturer (M&A, Asset Management, Corporate Strategy and Governance)', 'Lecturer (M&A and Capital raising)', 'External Advisor', 'Management Consultant, Manager', 'Management Partner']",0.495543003082275,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Intern'}",ACCEPT_70_TO_100,KE,1022802,CLOSED,SCREENING,1000161.0
2252,1022806,"['Information Technology Intern', 'IT Support', 'PT Engineer', 'Network Engineer', 'Network Engineer', 'XaaS Solutions Architect', 'Cloud Architect']",0.15234725177288,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Lead Software Developer'}",REJECT_20_TO_50,KE,1022806,ACTIVE,CONTACTED,1000185.0
2253,1022783,"['Manager - Procurement / Commercial', 'Vice President - Group Purchasing', 'AVP - Group Purchasing', 'Deputy General Manager - Corporate', 'Associate Director - Procurement, India & APAC region', 'Director/GM - Global Procurement', 'General Manager - Procurement', 'Head - Procurement and Contracts']",0.662030398845672,"{'data': {'extra': None, 'state': 'Central Region', 'country': 'UG'}, 'most_recent_title': 'Electrical Technician'}",ACCEPT_70_TO_100,UG,1022783,ACTIVE,CONTACTED,1000193.0
2254,1022787,"['Assistant Accountant', 'Financial Accountant', 'Accountant', 'Senior Accounts Payable', 'Senior Accounts Payables Accountant']",0.452449917793273,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Web developer Intern'}",ACCEPT_70_TO_100,KE,1022787,ACTIVE,CONTACTED,1000189.0
2255,1022795,"['Assistant Store Manager', 'Correctional Officer', 'Sales Representative', 'Regional Merchandising Manager', 'Territory Sales Manager']",0.284589618444442,"{'data': {'extra': None, 'state': 'Mombasa County', 'country': 'KE'}, 'most_recent_title': 'Motivational Speaker'}",REJECT_20_TO_50,KE,1022795,ACTIVE,SCREENING,1000187.0
2256,1022801,"['Assistant Lecturer', 'Data Scientist', 'Statistician', 'Teaching Assistant', 'Postdoctoral Researcher', 'Graduate Research And Teaching Assistant']",0.278882265090942,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Audit Team Lead'}",REJECT_20_TO_50,KE,1022801,ACTIVE,SCREENING,1000138.0
2257,1022803,"['Auditor', 'Senior Accountant', 'Head of Finance']",0.29352980852127,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Android Developer'}",REJECT_50_TO_70,KE,1022803,ACTIVE,CONTACTED,1000180.0
2258,1022804,"['Auditor', 'Senior Accountant', 'Head of Finance']",0.529057741165161,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Software Engineer Intern'}",ACCEPT_70_TO_100,KE,1022804,ACTIVE,CONTACTED,1000181.0
2259,1022805,"['quality assurance', 'auditor', 'account assistant']",0.395945876836776,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Software Engineer Internship'}",REJECT_20_TO_50,KE,1022805,ACTIVE,SCREENING,1000189.0
2260,1022807,"['IT Intern', 'Digital Marketing Intern', 'IT Support', 'Software Developer & Consultant', 'Senior Software Engineer']",0.101619362831115,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Customer Service Officer'}",REJECT_BOTTOM_20,KE,1022807,ACTIVE,SCREENING,1000185.0
2261,1022808,"['Personal Assistant', 'Administration Manager', 'Human Resources Manager']",0.5627008676528931,"{'data': {'extra': None, 'state': None, 'country': 'ZA'}, 'most_recent_title': 'Digital Marketing Assistant'}",REJECT_20_TO_50,ZA,1022808,CLOSED,SCREENING,1000186.0
2262,1022809,"['Various junior accountant roles', 'Group Accountant', 'SAICA Article Clerk', 'SAICA Articles/Audit Senior/Valuations Analyst', 'Consultant - Transaction Advisory Services and Valuations', 'Accountant', 'Senior Finance Manager', 'Head of Finance']",0.310196220874786,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Turnround coordinator'}",REJECT_50_TO_70,KE,1022809,ACTIVE,SCREENING,1000192.0
2263,1022810,"['Financial Analyst', 'Administration Manager', 'Financial Accountant', 'Cost Accountant', 'FInancial Planning & Reporting Lead', 'Financial planning & Reporting Manager /  Financial controller', 'Head of Finance - East Africa', 'Finance Director']",0.407282948493957,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'Payroll Analyst'}",ACCEPT_70_TO_100,NG,1022810,ACTIVE,CONTACTED,1000180.0
2264,1022812,"['Article clerk to Assistant Manager', 'Group Financial Accountant', 'Corporate Finance Executive', 'Investment Principal', 'Non Executive Director', 'Non Executive Director', 'Founder', 'Non Executive Director', 'Executive Director']",0.283330231904983,"{'data': {'extra': None, 'state': None, 'country': 'GH'}, 'most_recent_title': 'Junior Project Engineer (SCADA Automation)'}",REJECT_50_TO_70,GH,1022812,ACTIVE,SCREENING,1000162.0
2265,1022813,"['Software Developer', 'Software Development', 'Software Engineer']",0.2954803109169,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'multimedia university of kenya'}",REJECT_20_TO_50,KE,1022813,ACTIVE,CONTACTED,1000184.0
2266,1022814,"['junior bookkeeper', 'Sales Finance officer', 'Regional Credit analyst (Team lead)', 'Accounts Receivables controller', 'Financial Accountant', 'Operational finance analyst', 'Supply Chain-Finance Analyst', 'Commercial Analyst', 'Podcaster', 'Financial Analyst']",0.232917964458465,"{'data': {'extra': None, 'state': None, 'country': 'US'}, 'most_recent_title': 'Sales Manager'}",REJECT_BOTTOM_20,US,1022814,CLOSED,SCREENING,1000192.0
2267,1022819,"['Trainee Auditor ', 'Finance Officer', 'Senior Auditor and accountant', 'Financial accountant', 'Financial Planning Analyst', 'Project financial analyst', 'Financial Analyst', 'Finance Business Partner', 'Finance and operations accountant ']",0.347765743732452,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Rotating Accountant'}",ACCEPT_70_TO_100,KE,1022819,ACTIVE,SHORTLISTED,1000192.0
2268,1022818,"['Financial Accountant', 'Graduate Intern', 'Accountant', 'Assistant Financial Manager', 'Financial Intelligence Analyst', 'Revenue Manager', 'Finance Business Partner Manager', 'Finance Business Partner', 'Finance Business Partner']",0.410204976797103,"{'data': {'extra': None, 'state': None, 'country': 'TZ'}, 'most_recent_title': 'Bank officer'}",ACCEPT_70_TO_100,TZ,1022818,CLOSED,SCREENING,1000192.0
2269,1022821,['Accountant'],0.189935609698295,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'emea business partner compliance'}",REJECT_20_TO_50,KE,1022821,ACTIVE,SCREENING,1000021.0
2270,1022823,['group head'],0.251480996608734,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Treasurer - Daystar University Students Association (DUSA)'}",REJECT_BOTTOM_20,KE,1022823,ACTIVE,SCREENING,1000193.0
2271,1022824,"['Procurement Intern', 'Buyer', 'Buyer', 'Buyer', 'Strategic Sourcing Advisor ', 'Senior Procurement Specialist', 'Strategic Sourcing Consultant', 'Strategic Sourcing Manager', 'Strategic Sourcing Lead (Africa)']",0.7189003229141231,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Information Technology Intern'}",ACCEPT_70_TO_100,KE,1022824,ACTIVE,SCREENING,1000193.0
2272,1022815,['Accountant'],0.229478418827056,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Information Technology Manager'}",REJECT_20_TO_50,KE,1022815,CLOSED,SCREENING,1000165.0
2273,1022817,['software developer'],0.41580718755722,"{'data': {'extra': None, 'state': 'nairobi area', 'country': 'KE'}, 'most_recent_title': 'human resource manager'}",REJECT_50_TO_70,KE,1022817,ACTIVE,CONTACTED,1000094.0
2274,1022816,['software developer'],0.29865139722824,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Student Intern'}",REJECT_50_TO_70,KE,1022816,ACTIVE,CONTACTED,1000184.0
2275,1022822,"['Group Tendering Manager', 'Business Development Manager', 'Regional Bid/Proposal Head', 'Business Development/Tenders  Management', 'International Business Development Consultant']",0.315102785825729,"{'data': {'extra': None, 'state': 'Lagos State', 'country': 'NG'}, 'most_recent_title': 'Social Media Marketing Specialist'}",REJECT_50_TO_70,NG,1022822,ACTIVE,SCREENING,1000169.0
2276,1022828,"['Administrative assistant', 'Senior Accountant', 'Overall accountant', 'Overall Accountant', 'Head of Finance and Accounting', 'Financial Reporting Analyst']",0.266242980957031,"{'data': {'extra': None, 'state': None, 'country': 'AE'}, 'most_recent_title': 'Materials requestor/Project coordinator/PA'}",REJECT_20_TO_50,AE,1022828,ACTIVE,CONTACTED,1000192.0
2277,1022830,"['Imports Shipping Admin Associate', 'Imports Shipping Manager', 'Sourcing Shipping IS Specialist', 'National Buyer DIY ', 'Senior Procurement Manager', 'Senior Procurement Manager', 'Procurement Category Manager', 'Category Manager', 'Procurement Manager']",0.228485614061355,"{'data': {'extra': None, 'state': 'Lagos State', 'country': 'NG'}, 'most_recent_title': 'OVC DIR.'}",REJECT_BOTTOM_20,NG,1022830,CLOSED,CONTACTED,1000192.0
2278,1022829,"['Senior Executive HR Analytics', 'HR Analyst', 'Analyst Planning', 'Assistant Manager']",0.211145788431167,"{'data': {'extra': None, 'state': 'Gauteng', 'country': 'ZA'}, 'most_recent_title': 'Candidate Attorney | Legal Practitioner '}",REJECT_BOTTOM_20,ZA,1022829,ACTIVE,CONTACTED,1000192.0
2279,1022827,"['QA Officer', 'Client Services Specialist /  Benefits Administrator', 'Underwriting Specialist', 'Specialist', 'Team Leader', 'Snr HR Benefits Specialist', 'Human Resources Advisor']",0.344653069972991,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Intern'}",REJECT_BOTTOM_20,KE,1022827,ACTIVE,SCREENING,1000191.0
2280,1022835,"['Payroll Specialist', 'Payables Accountant', 'Gaming Market Researcher', 'Internal Procurement']",0.5330851078033441,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'senior software engineer'}",ACCEPT_70_TO_100,KE,1022835,ACTIVE,SCREENING,1000189.0
2281,1022837,"['Financial Analyst', 'Senior Executive Business finance', 'Senior Associate']",0.429805159568786,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'Intern'}",ACCEPT_70_TO_100,NG,1022837,ACTIVE,CONTACTED,1000192.0
2282,1022836,"['debtors', 'accounting', 'procurement specialist']",0.303182959556579,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'accountant'}",REJECT_50_TO_70,KE,1022836,ACTIVE,CONTACTED,1000192.0
2283,1022840,"['Buyer', 'Procurement Assistant', 'Customer Service Representative', 'Demand Planner', 'Procurement Lead', 'Demand Planner-Global Logistics Centre']",0.235349476337432,"{'data': {'extra': None, 'state': 'North Carolina', 'country': 'US'}, 'most_recent_title': 'Linux System Administrator'}",REJECT_20_TO_50,US,1022840,ACTIVE,CONTACTED,1000192.0
2284,1022841,"['Merchandise Coordinator', 'Merchandise Coordinator', 'Homeware Merchandiser', 'Buyer/ Product Developer', 'Homeware Category Manager']",0.123976856470108,"{'data': {'extra': None, 'state': 'Nairobi County', 'country': 'KE'}, 'most_recent_title': 'Accountant'}",REJECT_BOTTOM_20,KE,1022841,ACTIVE,CONTACTED,1000192.0
2285,1022844,"['Finance Intern', 'Debtors Clerk', 'Procurement Clerk', 'Billing Clerk', 'Administrative Officer', 'Procurement Administrator']",0.306355655193328,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'Software Engineer'}",REJECT_50_TO_70,NG,1022844,CLOSED,SCREENING,1000192.0
2286,1022842,"['Underwriter', 'Senior Accountant', 'Project Cost Controller', 'Manager Financial accounting shared services.', 'Part time Lecturer', 'Transaction Manager, Corporate Investment Banking', 'Financial Controller', 'Group Financial Manager', 'Financial Manager', 'Finance Business Partner']",0.417710065841674,"{'data': {'extra': None, 'state': None, 'country': 'EG'}, 'most_recent_title': 'Intern'}",ACCEPT_70_TO_100,EG,1022842,ACTIVE,CONTACTED,1000192.0
2287,1022846,"['Program Support Assistant', 'Procurement Associate', 'Procurement Officer', 'Senior Procurement Officer ', 'Procurement Officer', 'Procurement and Contracts Manager ', ' Procurement Specialist', 'Unemployed', 'Financial Analyst, Risk & Compliance (Supply Chain), Procurement and Vendor Management) ', 'Financial Analyst Risk and Compliance (Supply Chain) Procurement and Vendor Management', 'Financial Analyst Risk and Compliance (Sipply Chain)', 'Unemployed', 'Procurement and Contracts Manager']",0.63794982433319,"{'data': {'extra': None, 'state': None, 'country': 'US'}, 'most_recent_title': 'National Purchasing Manager'}",ACCEPT_70_TO_100,US,1022846,ACTIVE,SCREENING,1000193.0
2288,1022849,"['Management Trainee', 'Logistics Manager', 'Business Intelligence and Project Manager', 'Procurement Manager', 'Regional Procurement Manager - Africa', 'Procurement Manager', 'Procurement Director', 'Business Consultant: Council Member', 'Head Of Supply Chain Management', 'Supply Chain & Continuous Improvement Director ']",0.557219147682189,"{'data': {'extra': None, 'state': 'Gauteng', 'country': 'ZA'}, 'most_recent_title': 'Human Resources Officer'}",REJECT_50_TO_70,ZA,1022849,ACTIVE,CONTACTED,1000193.0
2289,1022839,"['Business Process Administrator', 'Branch Administrator', 'Branch Administrator', 'Document Controller', 'Quality Control Manager', 'Document Controller', 'Procurement Officer', 'Purchasing Manager', 'Category Manager']",0.165391236543655,"{'data': {'extra': None, 'state': None, 'country': 'ZA'}, 'most_recent_title': 'brand advisor'}",REJECT_BOTTOM_20,ZA,1022839,ACTIVE,CONTACTED,1000192.0
2290,1022838,"['News Reporter & Digital Reporter ', 'Marketer', 'Journalist', 'Journalist', 'Programs Manager', 'Columist Journalist', 'Chief of Staff &  Communication Manager', 'Experiential Events & Communication manager ', 'Public Relations Manager', 'Public Relations Manager', 'Country Manager- Kenya', 'Business Support group Manager']",0.432566344738006,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'Senior Credit Analyst'}",ACCEPT_70_TO_100,NG,1022838,ACTIVE,SCREENING,1000190.0
2291,1022843,"['Special Project Assistant Intern', 'Executive Administrative Assistant to Managing Director', 'Sales Operations Assistant', 'Executive Assistant', 'Human Resources Recruitment Assistant']",0.361319839954376,"{'data': {'extra': None, 'state': 'Lagos State', 'country': 'NG'}, 'most_recent_title': '\nSales Promoter (Airtel Project)            \t\t'}",REJECT_20_TO_50,NG,1022843,ACTIVE,CONTACTED,1000190.0
2292,1022845,"['Project Administrator', 'Contact Centre Agent / Team Leader Leaner', 'Lost Card Officer', 'Outbound Collection Officer', 'Officer, Operations Support and Provincial Procurement Officer (PPO) (Freestate/Northern Cape Prov)', 'Specialist, Sourcing', 'Decentralised Procurement Specialist – (Provincial Procurement)', 'Specialist, Sourcing – (HR; Cash; Security; Contractors; Legal & Consultants)', 'Analyst, Sourcing', 'Sourcing Analyst and Enablement Consultant', 'Sourcing Specialist', 'Specialist, Sourcing - Vendor Management and Procurement', 'Specialist, Sourcing - IT Software, Hardware & IT Security', 'Procurement/Strategic Sourcing Consultant', 'Specialist, Sourcing - Software, Data Centre Services, Networks, Platforms & Telcoms', 'Strategic Sourcing Consultant', 'Sourcing Specialist ']",0.2646364569664,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Electrical and Instrumentation Intern'}",REJECT_20_TO_50,KE,1022845,ACTIVE,CONTACTED,1000192.0
2293,1022855,"['logistics coordinator', 'account manager']",0.236074969172477,"{'data': {'extra': None, 'state': None, 'country': 'US'}, 'most_recent_title': 'Administrative Intern'}",REJECT_20_TO_50,US,1022855,ACTIVE,CONTACTED,1000192.0
2294,1022856,"['SOX auditor', 'Group Internal Auditor', 'Internal Auditor', 'Senior Internal Auditor', 'Head of Operational Procurementt', 'Head of Operational and Strategic Services and Indirect Materials Purchasing/Sourcing', 'Regional Procurement & Sourcing  Leader - Sub Saharan Africa', 'Regional Interim L&D Leader - Sub Saharan Africa', 'General Manager: Group Procurement and Corporate Supplier Management', 'Global Supply Chain Management and Master Demand Planning Lead BMH', 'Regional Procurement Director - Africa at G4S African Regional Office']",0.561378896236419,"{'data': {'extra': None, 'state': None, 'country': 'GH'}, 'most_recent_title': 'Research Team'}",ACCEPT_70_TO_100,GH,1022856,ACTIVE,CONTACTED,1000193.0
2295,1022860,"['Assistant Manager', 'Financial Controller', 'Manager - FP&A', 'Senior Manager-FP&A']",0.423805028200149,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Human Resources Assistant'}",ACCEPT_70_TO_100,KE,1022860,ACTIVE,CONTACTED,1000192.0
2296,1022959,"['Audit Semi Senior', 'Senior Auditor', 'Senior Accountant', 'Finance Consultant, (Financial Reporting, Internal Controls, Design and implementation)', 'Finance , Audit & Tax Consultant', 'Financial Controller']",0.5422035455703731,"{'data': {'extra': None, 'state': None, 'country': None}, 'most_recent_title': 'Intern'}",ACCEPT_70_TO_100,,1022959,ACTIVE,SCREENING,1000181.0
2297,1022850,"['inventory controller and stores manager', 'technical buyer', 'buyer', 'senior procurement officer - oe interior soft trim and safety', 'production buyer - exterior']",0.154390200972557,"{'data': {'extra': None, 'state': 'Western Cape', 'country': 'ZA'}, 'most_recent_title': 'HR Intern (Ecommerce Division)'}",REJECT_BOTTOM_20,ZA,1022850,ACTIVE,CONTACTED,1000192.0
2298,1022852,"['administrator', 'office administrator', 'buyer and production administrator', 'procurement officer', 'senior buyer', 'procurement specialist', 'group strategic sourcing specialist']",0.273898303508758,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Assistant Accountant _Credit Control Department'}",REJECT_20_TO_50,KE,1022852,ACTIVE,CONTACTED,1000192.0
2299,1022859,"['Internship', 'Process Technician', 'Controlling Manager and Management Accountant', 'Group Production Training Officer', 'Accounting Supervisor', 'Senior Financial Controller']",0.355630248785018,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'HR Assistant'}",REJECT_20_TO_50,KE,1022859,ACTIVE,SCREENING,1000193.0
2300,1022858,"['Procurement Buyer', 'Procurement Buyer', 'Procurement Buyer', 'Category Sourcing specialists', 'Procurement Specialist']",0.662311136722564,"{'data': {'extra': None, 'state': 'nairobi area', 'country': 'KE'}, 'most_recent_title': 'accountant'}",ACCEPT_70_TO_100,KE,1022858,ACTIVE,SCREENING,1000193.0
2301,1022857,"['Project Buyer-Warehouse and Logistics Team Leader    ', 'Project Buyer and Warehouse Supervisor', 'Assistant Mechanical Engineer', 'Autocad Draftsman', 'Technical Buyer', 'Procurement Officer', 'Category Country Specialist', 'Assistant Manager Logistics Inventory Control ', 'Senior Buyer Purchasing', 'Senior Coordinator - Corporate Citizenship Development']",0.236030519008636,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Web developer/programmer'}",REJECT_20_TO_50,KE,1022857,ACTIVE,CONTACTED,1000192.0
2302,1022863,"['supply chain generalist', 'project procurement officer', 'packaging procurement manager', 'superintendent- project procurement', 'procurement manager', 'head : property sourcing and procurement', 'senior associate', 'procurement lead']",0.6506716012954711,"{'data': {'extra': None, 'state': 'Osun State', 'country': 'NG'}, 'most_recent_title': 'Sales Representative'}",ACCEPT_70_TO_100,NG,1022863,ACTIVE,CONTACTED,1000193.0
